id,observed_on,time_observed_at,quality_grade,latitude,longitude,geoprivacy,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name
76287537,4/29/21,2021-04-30 02:33:00 UTC,research,36.0037151317,-78.911040036,,Cyrtolobus togatus,,Insecta,893238,Animalia,Arthropoda,Insecta
76287539,4/30/21,2021-04-30 04:23:00 UTC,research,36.0037151317,-78.911040036,,Cyrtolobus togatus,,Insecta,893238,Animalia,Arthropoda,Insecta
76344932,5/1/21,2021-05-01 14:02:19 UTC,research,36.0760028333,-78.8102283333,,Asimina triloba,common pawpaw,Plantae,50897,Plantae,Tracheophyta,Magnoliopsida
76345870,5/1/21,2021-05-01 13:21:51 UTC,research,36.0802416667,-78.8160333333,,Sassafras albidum,sassafras,Plantae,54795,Plantae,Tracheophyta,Magnoliopsida
76346110,5/1/21,2021-05-01 13:16:38 UTC,research,36.0811611667,-78.8185416667,,Rosa multiflora,multiflora rose,Plantae,78882,Plantae,Tracheophyta,Magnoliopsida
76346876,5/1/21,2021-05-01 13:09:32 UTC,research,36.0844305,-78.819375,,Osmunda spectabilis,American Royal Fern,Plantae,1002684,Plantae,Tracheophyta,Polypodiopsida
76347208,5/1/21,2021-05-01 13:07:37 UTC,research,36.0848583333,-78.8199833333,,Arisaema triphyllum,Jack-in-the-pulpit,Plantae,50310,Plantae,Tracheophyta,Liliopsida
76347519,9/29/20,2020-09-29 10:09:00 UTC,research,36.027415,-78.905802,,Buteo lineatus,Red-shouldered Hawk,Aves,5206,Animalia,Chordata,Aves
76347520,5/1/21,2021-05-01 21:09:25 UTC,research,36.0230138333,-78.881455,,Papilio polyxenes,Black Swallowtail,Insecta,58523,Animalia,Arthropoda,Insecta
76383363,4/30/21,2021-04-30 22:32:00 UTC,research,36.005588896,-78.8496173691,,Odocoileus virginianus,White-tailed Deer,Mammalia,42223,Animalia,Chordata,Mammalia
76436459,4/30/21,2021-04-30 13:32:00 UTC,research,36.0297833333,-78.8972805556,,Trifolium repens,white clover,Plantae,55745,Plantae,Tracheophyta,Magnoliopsida
76436460,4/30/21,2021-04-30 13:32:00 UTC,research,36.0297833333,-78.8972805556,,Merodon equestris,Narcissus Bulb Fly,Insecta,194786,Animalia,Arthropoda,Insecta
76436461,4/30/21,2021-04-30 13:33:00 UTC,research,36.0297833333,-78.8972805556,,Cupido comyntas,Eastern Tailed-Blue,Insecta,122381,Animalia,Arthropoda,Insecta
76436463,4/30/21,2021-04-30 13:34:00 UTC,research,36.0297888889,-78.8972777778,,Phyciodes tharos,Pearl Crescent,Insecta,52925,Animalia,Arthropoda,Insecta
76437817,4/30/21,2021-04-30 13:37:00 UTC,research,36.0301277778,-78.8975416667,,Quercus alba,white oak,Plantae,54779,Plantae,Tracheophyta,Magnoliopsida
76437820,4/30/21,2021-04-30 13:37:00 UTC,research,36.0301277778,-78.8975444444,,Vitis rotundifolia,muscadine,Plantae,82529,Plantae,Tracheophyta,Magnoliopsida
76437828,4/30/21,2021-04-30 13:37:00 UTC,research,36.0301277778,-78.8975444444,,Juniperus virginiana,eastern redcedar,Plantae,49399,Plantae,Tracheophyta,Pinopsida
76437832,4/30/21,2021-04-30 13:37:00 UTC,research,36.0301277778,-78.8975444444,,Cercis canadensis,eastern redbud,Plantae,48502,Plantae,Tracheophyta,Magnoliopsida
76437839,4/30/21,2021-04-30 13:38:00 UTC,research,36.0301277778,-78.8975444444,,Bignonia capreolata,cross vine,Plantae,67823,Plantae,Tracheophyta,Magnoliopsida
76437840,4/30/21,2021-04-30 13:40:00 UTC,research,36.0306861111,-78.8972833333,,Pieris rapae,Cabbage White,Insecta,55626,Animalia,Arthropoda,Insecta
76437845,4/30/21,2021-04-30 13:38:00 UTC,research,36.0301277778,-78.8975444444,,Ligustrum lucidum,tree privet,Plantae,77740,Plantae,Tracheophyta,Magnoliopsida
76437857,4/30/21,2021-04-30 13:49:00 UTC,research,36.0298944444,-78.8981555556,,Smilax rotundifolia,roundleaf greenbrier,Plantae,60746,Plantae,Tracheophyta,Liliopsida
76437858,4/30/21,2021-04-30 13:49:00 UTC,research,36.0299861111,-78.8984583333,,Robinia pseudoacacia,black locust,Plantae,56088,Plantae,Tracheophyta,Magnoliopsida
76467455,4/30/21,2021-05-01 02:30:00 UTC,research,36.0040423557,-78.9118064265,,Ophiderma evelyna,,Insecta,469516,Animalia,Arthropoda,Insecta
76467456,4/30/21,2021-05-01 02:34:00 UTC,research,36.0040423557,-78.9118064265,,Ophiderma evelyna,,Insecta,469516,Animalia,Arthropoda,Insecta
76467459,4/30/21,2021-05-01 02:35:00 UTC,research,36.0040423557,-78.9118064265,,Cyrtolobus togatus,,Insecta,893238,Animalia,Arthropoda,Insecta
76467460,4/30/21,2021-05-01 02:34:00 UTC,research,36.0040423557,-78.9118064265,,Periplaneta fuliginosa,Smoky Brown Cockroach,Insecta,358429,Animalia,Arthropoda,Insecta
76467461,4/30/21,2021-05-01 02:36:00 UTC,research,36.0040423557,-78.9118064265,,Smilia fasciata,,Insecta,464237,Animalia,Arthropoda,Insecta
76467465,4/30/21,2021-05-01 02:31:00 UTC,research,36.0040423557,-78.9118064265,,Sylvicola alternatus,,Insecta,337391,Animalia,Arthropoda,Insecta
76494947,4/30/21,2021-04-30 21:45:45 UTC,research,35.9961383086,-78.9014537712,,Setophaga americana,Northern Parula,Aves,145233,Animalia,Chordata,Aves
76581336,5/1/21,2021-05-01 22:36:41 UTC,research,36.0240555,-78.9000333333,,Toxicodendron radicans,poison ivy,Plantae,58732,Plantae,Tracheophyta,Magnoliopsida
76583810,5/2/21,2021-05-02 16:02:12 UTC,research,36.014487,-78.9013883,,Bignonia capreolata,cross vine,Plantae,67823,Plantae,Tracheophyta,Magnoliopsida
76645358,5/2/21,2021-05-02 14:50:07 UTC,research,36.0251881555,-78.9172632248,,Sisyrinchium rosulatum,Annual Blue-eyed Grass,Plantae,169028,Plantae,Tracheophyta,Liliopsida
76694300,5/2/21,2021-05-02 21:02:27 UTC,research,36.0158824179,-78.9010198116,,Harmonia axyridis,Asian Lady Beetle,Insecta,48484,Animalia,Arthropoda,Insecta
77054060,5/3/21,2021-05-03 19:57:46 UTC,research,36.0168785043,-78.8828996011,,Glechoma hederacea,ground-ivy,Plantae,55830,Plantae,Tracheophyta,Magnoliopsida
77077055,5/3/21,2021-05-03 19:59:07 UTC,research,36.0168655543,-78.8829214779,,Bignonia capreolata,cross vine,Plantae,67823,Plantae,Tracheophyta,Magnoliopsida
77077449,5/3/21,2021-05-03 20:03:33 UTC,research,36.0142914115,-78.8875973787,,Asclepias syriaca,common milkweed,Plantae,47911,Plantae,Tracheophyta,Magnoliopsida
77077582,5/3/21,2021-05-03 20:06:00 UTC,research,36.0167613672,-78.8834766113,,Apocynum cannabinum,hemp dogbane,Plantae,58795,Plantae,Tracheophyta,Magnoliopsida
77077954,5/3/21,2021-05-03 20:10:08 UTC,research,36.0173392156,-78.8837374561,,Iris pseudacorus,Yellow Iris,Plantae,47779,Plantae,Tracheophyta,Liliopsida
77078134,5/3/21,2021-05-03 20:24:30 UTC,research,36.016652151,-78.8832079713,,Glechoma hederacea,ground-ivy,Plantae,55830,Plantae,Tracheophyta,Magnoliopsida
77078306,5/3/21,2021-05-03 20:29:22 UTC,research,36.0178479972,-78.8820498437,,Sambucus canadensis,American black elderberry,Plantae,84300,Plantae,Tracheophyta,Magnoliopsida
77080985,5/3/21,2021-05-03 20:46:32 UTC,research,36.0195930675,-78.883819012,,Lunaria annua,Annual Honesty,Plantae,55886,Plantae,Tracheophyta,Magnoliopsida
77081720,5/3/21,2021-05-03 20:52:43 UTC,research,36.0190659145,-78.8838333289,,Parthenocissus quinquefolia,Virginia creeper,Plantae,50278,Plantae,Tracheophyta,Magnoliopsida
77085718,4/22/21,2021-04-23 01:41:28 UTC,research,36.0303467321,-78.9549881592,,Hemiscolopendra marginata,Eastern Bark Centipede,Animalia,244608,Animalia,Arthropoda,Chilopoda
77089281,5/3/21,2021-05-03 21:16:33 UTC,research,36.0172973061,-78.8853962348,,Branta canadensis,Canada Goose,Aves,7089,Animalia,Chordata,Aves
77105982,5/3/21,2021-05-03 22:36:24 UTC,research,36.0217557745,-78.9204254515,,Setophaga pinus,Pine Warbler,Aves,145244,Animalia,Chordata,Aves
77275797,5/4/21,2021-05-04 14:41:25 UTC,research,36.009376598,-78.8887667052,,Lon zabulon,Zabulon Skipper,Insecta,1081329,Animalia,Arthropoda,Insecta
77325416,5/4/21,2021-05-04 18:13:32 UTC,research,36.0300119722,-78.958173,,Leptinotarsa juncta,False Potato Beetle,Insecta,84188,Animalia,Arthropoda,Insecta
77331212,5/4/21,2021-05-04 19:16:47 UTC,research,36.0176153941,-78.9190109539,,Polistes fuscatus,Dark Paper Wasp,Insecta,52757,Animalia,Arthropoda,Insecta
77387139,5/4/21,2021-05-04 23:57:07 UTC,research,36.0147988222,-78.9197743442,,Packera anonyma,Small's ragwort,Plantae,67825,Plantae,Tracheophyta,Magnoliopsida
77411083,5/3/21,2021-05-03 20:14:00 UTC,research,36.0174135863,-78.8837572958,,Iris pseudacorus,Yellow Iris,Plantae,47779,Plantae,Tracheophyta,Liliopsida
77411985,5/2/21,2021-05-02 19:25:00 UTC,research,36.0040005048,-78.9111303516,,Turdus migratorius,American Robin,Aves,12727,Animalia,Chordata,Aves
77411987,5/2/21,2021-05-02 19:18:00 UTC,research,36.0040005048,-78.9111303516,,Libellula auripennis,Golden-winged Skimmer,Insecta,104571,Animalia,Arthropoda,Insecta
77411988,5/2/21,2021-05-02 19:29:00 UTC,research,36.0040005048,-78.9111303516,,Pipilo erythrophthalmus,Eastern Towhee,Aves,9424,Animalia,Chordata,Aves
77411997,5/2/21,2021-05-02 19:29:00 UTC,research,36.0040005048,-78.9111303516,,Cyanocitta cristata,Blue Jay,Aves,8229,Animalia,Chordata,Aves
77411998,5/2/21,2021-05-02 19:25:00 UTC,research,36.0040005048,-78.9111303516,,Sialia sialis,Eastern Bluebird,Aves,12942,Animalia,Chordata,Aves
77412002,5/2/21,2021-05-02 19:24:00 UTC,research,36.0040005048,-78.9111303516,,Dumetella carolinensis,Gray Catbird,Aves,14995,Animalia,Chordata,Aves
77412942,5/3/21,2021-05-03 20:18:00 UTC,research,36.0174005763,-78.8837157733,,Phyciodes tharos,Pearl Crescent,Insecta,52925,Animalia,Arthropoda,Insecta
77412944,5/3/21,2021-05-03 20:11:00 UTC,research,36.0170013921,-78.8832565751,,Phyciodes tharos,Pearl Crescent,Insecta,52925,Animalia,Arthropoda,Insecta
77414029,5/2/21,2021-05-03 00:46:00 UTC,research,36.0040623019,-78.9112117053,,Empoasca fabae,Potato Leafhopper,Insecta,203303,Animalia,Arthropoda,Insecta
77414030,5/2/21,2021-05-03 00:48:00 UTC,research,36.0040623019,-78.9112117053,,Empoasca fabae,Potato Leafhopper,Insecta,203303,Animalia,Arthropoda,Insecta
77414034,5/2/21,2021-05-03 00:47:00 UTC,research,36.0040623019,-78.9112117053,,Graminella nigrifrons,Black-faced Leafhopper,Insecta,133776,Animalia,Arthropoda,Insecta
77414157,5/3/21,2021-05-03 21:13:00 UTC,research,36.0183610665,-78.8840410327,,Agelaius phoeniceus,Red-winged Blackbird,Aves,9744,Animalia,Chordata,Aves
77416149,5/3/21,2021-05-03 08:25:00 UTC,research,36.0038886793,-78.9112975448,,Myodocha serripes,Long-necked Seed Bug,Insecta,142783,Animalia,Arthropoda,Insecta
77416931,5/4/21,2021-05-04 15:49:00 UTC,research,36.0188044003,-78.883597448,,Cirsium horridulum,bristle thistle,Plantae,127269,Plantae,Tracheophyta,Magnoliopsida
77416932,5/4/21,2021-05-04 15:33:00 UTC,research,36.0188044003,-78.883597448,,Hirundo rustica,Barn Swallow,Aves,11901,Animalia,Chordata,Aves
77416933,5/4/21,2021-05-04 15:32:00 UTC,research,36.0188044003,-78.883597448,,Agelaius phoeniceus,Red-winged Blackbird,Aves,9744,Animalia,Chordata,Aves
77416936,5/4/21,2021-05-04 15:34:00 UTC,research,36.0188044003,-78.883597448,,Tringa solitaria,Solitary Sandpiper,Aves,3875,Animalia,Chordata,Aves
77441029,4/29/21,2021-04-29 18:06:18 UTC,research,36.0274758962,-78.9010941787,,Harmonia axyridis,Asian Lady Beetle,Insecta,48484,Animalia,Arthropoda,Insecta
77487642,5/5/21,2021-05-05 18:38:06 UTC,research,36.0306388333,-78.8977283333,,Agkistrodon contortrix,Eastern Copperhead,Reptilia,912622,Animalia,Chordata,Reptilia
77491832,5/5/21,2021-05-05 19:12:44 UTC,research,36.01124445,-78.8890533333,,Malacosoma disstria,Forest Tent Caterpillar Moth,Insecta,81663,Animalia,Arthropoda,Insecta
77496986,5/3/21,2021-05-03 13:51:15 UTC,research,36.0264274,-78.8989351,,Pieris rapae,Cabbage White,Insecta,55626,Animalia,Arthropoda,Insecta
77497113,5/3/21,2021-05-03 22:27:53 UTC,research,36.0264824,-78.8989886,,Pieris rapae,Cabbage White,Insecta,55626,Animalia,Arthropoda,Insecta
77517254,5/5/21,2021-05-05 20:22:49 UTC,research,36.0156277833,-78.90213,,Passiflora lutea,yellow passionflower,Plantae,51450,Plantae,Tracheophyta,Magnoliopsida
77528578,5/5/21,2021-05-05 23:48:30 UTC,research,36.0247611667,-78.9196916667,,Leucochrysa pavida,Lichen-carrying Green Lacewing,Insecta,308673,Animalia,Arthropoda,Insecta
77528714,5/5/21,2021-05-05 22:15:56 UTC,research,36.0225445,-78.9249033333,,Liriodendron tulipifera,tulip tree,Plantae,53582,Plantae,Tracheophyta,Magnoliopsida
77529203,5/5/21,2021-05-05 21:32:09 UTC,research,36.0252416667,-78.9224383333,,Rosa multiflora,multiflora rose,Plantae,78882,Plantae,Tracheophyta,Magnoliopsida
77532904,5/5/21,2021-05-05 16:06:51 UTC,research,36.0066721406,-78.9028248936,,Rosa multiflora,multiflora rose,Plantae,78882,Plantae,Tracheophyta,Magnoliopsida
77607152,5/6/21,2021-05-06 11:10:00 UTC,research,36.024363,-78.9249347,,Nerodia sipedon,Common Watersnake,Reptilia,29305,Animalia,Chordata,Reptilia
77608296,5/6/21,2021-05-06 14:39:46 UTC,research,36.0294106486,-78.9749161424,,Arnica acaulis,Leopard's-bane,Plantae,82235,Plantae,Tracheophyta,Magnoliopsida
77647826,5/6/21,2021-05-06 19:34:34 UTC,research,36.0264409997,-78.8989154,,Orgyia leucostigma,White-marked Tussock Moth,Insecta,81665,Animalia,Arthropoda,Insecta
77648519,5/6/21,2021-05-06 18:45:14 UTC,research,36.0324471667,-78.8968966667,,Oenothera speciosa,Pinkladies,Plantae,48625,Plantae,Tracheophyta,Magnoliopsida
77648849,5/6/21,2021-05-06 13:08:55 UTC,research,36.0284317,-78.8967461,,Lonicera sempervirens,coral honeysuckle,Plantae,119809,Plantae,Tracheophyta,Magnoliopsida
77648986,5/6/21,2021-05-06 18:28:46 UTC,research,36.0322916667,-78.8967283333,,Trachemys scripta,Common Slider,Reptilia,39782,Animalia,Chordata,Reptilia
77665999,5/6/21,2021-05-06 21:57:29 UTC,research,36.00518055,-78.9050133333,,Polistes exclamans,Guinea Paper Wasp,Insecta,133791,Animalia,Arthropoda,Insecta
77718053,4/30/21,2021-04-30 13:50:00 UTC,research,36.029955,-78.8982383333,,Lonicera japonica,Japanese honeysuckle,Plantae,77835,Plantae,Tracheophyta,Magnoliopsida
77718059,4/30/21,2021-04-30 13:51:00 UTC,research,36.02989,-78.8978633333,,Liquidambar styraciflua,American sweetgum,Plantae,49658,Plantae,Tracheophyta,Magnoliopsida
77718060,4/30/21,2021-04-30 13:52:00 UTC,research,36.0297333333,-78.8976866667,,Lespedeza cuneata,Chinese bushclover,Plantae,164566,Plantae,Tracheophyta,Magnoliopsida
77718063,4/30/21,2021-04-30 13:52:00 UTC,research,36.0297383333,-78.8975916667,,Rhus glabra,smooth sumac,Plantae,54764,Plantae,Tracheophyta,Magnoliopsida
77718065,4/30/21,2021-04-30 13:53:00 UTC,research,36.02972,-78.897565,,Baccharis halimifolia,groundsel tree,Plantae,84813,Plantae,Tracheophyta,Magnoliopsida
77718066,4/30/21,2021-04-30 13:53:00 UTC,research,36.0297083333,-78.8975516667,,Vicia villosa,hairy vetch,Plantae,57317,Plantae,Tracheophyta,Magnoliopsida
77718069,4/30/21,2021-04-30 13:54:00 UTC,research,36.029684343,-78.8975417896,,Quercus phellos,willow oak,Plantae,119983,Plantae,Tracheophyta,Magnoliopsida
77718072,4/30/21,2021-04-30 13:54:00 UTC,research,36.0294483333,-78.8971633333,,Parthenocissus quinquefolia,Virginia creeper,Plantae,50278,Plantae,Tracheophyta,Magnoliopsida
77718074,4/30/21,2021-04-30 13:54:00 UTC,research,36.02958,-78.89744,,Prunus serotina,black cherry,Plantae,54834,Plantae,Tracheophyta,Magnoliopsida
77718081,4/30/21,2021-04-30 13:55:00 UTC,research,36.0292266667,-78.89703,,Lindera benzoin,northern spicebush,Plantae,54793,Plantae,Tracheophyta,Magnoliopsida
77718087,4/30/21,2021-04-30 13:56:00 UTC,research,36.0294916667,-78.8971866667,,Epargyreus clarus,Silver-spotted Skipper,Insecta,81559,Animalia,Arthropoda,Insecta
77718088,4/30/21,2021-04-30 13:56:00 UTC,research,36.0294933333,-78.897185,,Papilio polyxenes,Black Swallowtail,Insecta,58523,Animalia,Arthropoda,Insecta
77718092,4/30/21,2021-04-30 13:56:00 UTC,research,36.0294933333,-78.897185,,Foeniculum vulgare,fennel,Plantae,53052,Plantae,Tracheophyta,Magnoliopsida
77718093,4/30/21,2021-04-30 13:57:00 UTC,research,36.02953,-78.8971466667,,Artemisia vulgaris,common mugwort,Plantae,52856,Plantae,Tracheophyta,Magnoliopsida
77718098,4/30/21,2021-04-30 13:57:00 UTC,research,36.029535,-78.89714,,Porcellio scaber,Common Rough Woodlouse,Animalia,122238,Animalia,Arthropoda,Malacostraca
77718099,4/30/21,2021-04-30 13:57:00 UTC,research,36.029535,-78.89714,,Armadillidium nasatum,Nosy Pill Woodlouse,Animalia,210119,Animalia,Arthropoda,Malacostraca
77718106,4/30/21,2021-04-30 13:58:00 UTC,research,36.0296133333,-78.8970616667,,Limax maximus,Leopard Slug,Mollusca,62470,Animalia,Mollusca,Gastropoda
77718112,4/30/21,2021-04-30 14:01:00 UTC,research,36.0296,-78.8972183333,,Diospyros virginiana,American persimmon,Plantae,83435,Plantae,Tracheophyta,Magnoliopsida
77718114,4/30/21,2021-04-30 14:01:00 UTC,research,36.029605,-78.897225,,Hypericum hypericoides,St. Andrew's cross,Plantae,120009,Plantae,Tracheophyta,Magnoliopsida
77718120,4/30/21,2021-04-30 14:03:00 UTC,research,36.0296416667,-78.8970633333,,Asimina triloba,common pawpaw,Plantae,50897,Plantae,Tracheophyta,Magnoliopsida
77718126,4/30/21,2021-04-30 14:05:00 UTC,research,36.0297755943,-78.8971798985,,Peltandra virginica,Green Arrow Arum,Plantae,78387,Plantae,Tracheophyta,Liliopsida
77718127,4/30/21,2021-04-30 14:07:00 UTC,research,36.0297755943,-78.8971798985,,Chinavia hilaris,Green Stink Bug,Insecta,485010,Animalia,Arthropoda,Insecta
77718128,4/30/21,2021-04-30 14:12:00 UTC,research,36.0305916667,-78.8977116667,,Coreopsis verticillata,Whorled Coreopsis,Plantae,129322,Plantae,Tracheophyta,Magnoliopsida
77718131,4/30/21,2021-04-30 14:12:00 UTC,research,36.030565,-78.8976816667,,Apocynum cannabinum,hemp dogbane,Plantae,58795,Plantae,Tracheophyta,Magnoliopsida
77718133,4/30/21,2021-04-30 14:12:00 UTC,research,36.030565,-78.8976816667,,Apocynum cannabinum,hemp dogbane,Plantae,58795,Plantae,Tracheophyta,Magnoliopsida
77736387,5/2/21,2021-05-02 18:04:00 UTC,research,36.0098222217,-78.902680555,,Pheucticus ludovicianus,Rose-breasted Grosbeak,Aves,10271,Animalia,Chordata,Aves
77764665,5/7/21,2021-05-07 16:23:27 UTC,research,36.0212695,-78.9197833333,,Sitta pusilla,Brown-headed Nuthatch,Aves,14825,Animalia,Chordata,Aves
77765289,5/5/21,2021-05-05 18:34:00 UTC,research,36.0190260505,-78.88275468,,Belostomatinae,,Insecta,476217,Animalia,Arthropoda,Insecta
77765302,5/5/21,2021-05-05 18:13:00 UTC,research,36.0190260505,-78.88275468,,Gambusia holbrooki,Eastern Mosquitofish,Actinopterygii,101204,Animalia,Chordata,Actinopterygii
77803859,5/7/21,2021-05-07 13:26:19 UTC,research,36.0279195,-78.9009783333,,Camponotus castaneus,Chestnut Carpenter Ant,Insecta,129272,Animalia,Arthropoda,Insecta
77803984,5/7/21,2021-05-07 13:56:15 UTC,research,36.0272833333,-78.9010383333,,Rosa multiflora,multiflora rose,Plantae,78882,Plantae,Tracheophyta,Magnoliopsida
77804377,5/7/21,2021-05-07 13:29:22 UTC,research,36.0283445,-78.9003833333,,Scolopocryptops sexspinosus,Eastern Red Centipede,Animalia,123663,Animalia,Arthropoda,Chilopoda
77805753,5/5/21,2021-05-05 14:55:01 UTC,research,36.0135916667,-78.901695,,Rosa multiflora,multiflora rose,Plantae,78882,Plantae,Tracheophyta,Magnoliopsida
77918773,5/8/21,2021-05-08 15:03:02 UTC,research,36.0182678997,-78.8853021,,Tringa solitaria,Solitary Sandpiper,Aves,3875,Animalia,Chordata,Aves
77922516,5/8/21,2021-05-08 14:54:01 UTC,research,36.0195223997,-78.8855264,,Trachemys scripta,Common Slider,Reptilia,39782,Animalia,Chordata,Reptilia
77934120,5/8/21,2021-05-08 17:59:38 UTC,research,36.0003909688,-78.9011830166,,Diospyros virginiana,American persimmon,Plantae,83435,Plantae,Tracheophyta,Magnoliopsida
77941051,5/8/21,2021-05-08 18:56:29 UTC,research,36.0553354966,-78.8397110542,,Libellula cyanea,Spangled Skimmer,Insecta,104575,Animalia,Arthropoda,Insecta
77941996,5/8/21,2021-05-08 19:00:38 UTC,research,36.0196583333,-78.8842,,Somula decora,Spotted Wood Fly,Insecta,326908,Animalia,Arthropoda,Insecta
77945029,5/8/21,2021-05-08 19:20:12 UTC,research,36.0183028333,-78.8853133333,,Plathemis lydia,Common Whitetail,Insecta,84549,Animalia,Arthropoda,Insecta
77945363,5/8/21,2021-05-08 18:48:17 UTC,research,36.0195805,-78.88537,,Chrysemys picta,Painted Turtle,Reptilia,39771,Animalia,Chordata,Reptilia
77945540,5/8/21,2021-05-08 18:43:49 UTC,research,36.0191721667,-78.8859116667,,Anolis carolinensis,Green Anole,Reptilia,36514,Animalia,Chordata,Reptilia
77946001,5/8/21,2021-05-08 19:26:25 UTC,research,36.01424445,-78.8935616667,,Merodon equestris,Narcissus Bulb Fly,Insecta,194786,Animalia,Arthropoda,Insecta
77947124,5/8/21,2021-05-08 19:34:33 UTC,research,36.054677953,-78.8420559931,,Erythemis simplicicollis,Eastern Pondhawk,Insecta,61495,Animalia,Arthropoda,Insecta
77976398,5/8/21,2021-05-08 19:30:30 UTC,research,36.0182888333,-78.8852833333,,Pachydiplax longipennis,Blue Dasher,Insecta,59774,Animalia,Arthropoda,Insecta
78051028,5/9/21,2021-05-09 13:07:04 UTC,research,36.029954763,-78.8953307615,,Liriodendron tulipifera,tulip tree,Plantae,53582,Plantae,Tracheophyta,Magnoliopsida
78051358,5/9/21,2021-05-09 13:08:55 UTC,research,36.0299577742,-78.895189129,,Callicarpa americana,American beautyberry,Plantae,49193,Plantae,Tracheophyta,Magnoliopsida
78083839,5/9/21,2021-05-09 16:40:12 UTC,research,36.01914665,-78.9259796,,Parthenocissus quinquefolia,Virginia creeper,Plantae,50278,Plantae,Tracheophyta,Magnoliopsida
78120923,5/9/21,2021-05-09 19:58:02 UTC,research,36.01805,-78.9165083333,,Acanthocephala declivis,Giant Leaf-footed Bug,Insecta,84994,Animalia,Arthropoda,Insecta
78179823,6/17/16,2016-06-17 19:56:00 UTC,research,36.0357596,-78.9209898,,Battus philenor,Pipevine Swallowtail,Insecta,49972,Animalia,Arthropoda,Insecta
78259316,5/10/21,2021-05-10 18:59:32 UTC,research,36.0306184352,-78.8987714062,,Alaus oculatus,Eastern Eyed Click Beetle,Insecta,81706,Animalia,Arthropoda,Insecta
78284374,5/10/21,2021-05-10 15:16:00 UTC,research,36.026187,-78.900967,,Sayornis phoebe,Eastern Phoebe,Aves,17008,Animalia,Chordata,Aves
78284375,5/10/21,2021-05-10 15:40:00 UTC,research,36.02312,-78.898702,,Quiscalus quiscula,Common Grackle,Aves,9602,Animalia,Chordata,Aves
78284376,5/10/21,2021-05-10 15:41:00 UTC,research,36.022973,-78.898353,,Cardinalis cardinalis,Northern Cardinal,Aves,9083,Animalia,Chordata,Aves
78284377,5/10/21,2021-05-10 15:48:00 UTC,research,36.021928,-78.895722,,Toxostoma rufum,Brown Thrasher,Aves,14898,Animalia,Chordata,Aves
78284379,5/10/21,2021-05-10 15:55:00 UTC,research,36.021908,-78.895732,,Melanerpes carolinus,Red-bellied Woodpecker,Aves,18205,Animalia,Chordata,Aves
78284382,5/10/21,2021-05-10 15:59:00 UTC,research,36.022337,-78.896968,,Vireo olivaceus,Red-eyed Vireo,Aves,891704,Animalia,Chordata,Aves
78284383,5/10/21,2021-05-10 16:06:00 UTC,research,36.026362,-78.901028,,Icterus spurius,Orchard Oriole,Aves,9325,Animalia,Chordata,Aves
78315628,5/10/21,2021-05-11 01:09:00 UTC,research,36.004026145,-78.9111316703,,Pyralis farinalis,Meal moth,Insecta,199870,Animalia,Arthropoda,Insecta
78361795,5/9/21,2021-05-10 01:27:46 UTC,research,36.0229083333,-78.8811283333,,Schizura ipomaeae,Morning-glory Prominent,Insecta,204014,Animalia,Arthropoda,Insecta
78414905,5/11/21,,research,36.0305744891,-78.9596280456,,Ligustrum sinense,Chinese privet,Plantae,128769,Plantae,Tracheophyta,Magnoliopsida
78447135,5/8/21,2021-05-08 21:54:05 UTC,research,36.0250695,-78.92292,,Clematis virginiana,virgin's-bower,Plantae,62778,Plantae,Tracheophyta,Magnoliopsida
78447196,5/11/21,2021-05-11 11:24:14 UTC,research,36.0184315432,-78.8974718507,,Buteo lineatus,Red-shouldered Hawk,Aves,5206,Animalia,Chordata,Aves
78617713,5/13/21,2021-05-13 11:53:00 UTC,research,36.026782,-78.901315,,Lethe appalachia,Appalachian Brown,Insecta,132227,Animalia,Arthropoda,Insecta
78617716,5/13/21,2021-05-13 12:04:00 UTC,research,36.025463,-78.900482,,Sayornis phoebe,Eastern Phoebe,Aves,17008,Animalia,Chordata,Aves
78617720,5/13/21,2021-05-13 12:45:00 UTC,research,36.020402,-78.894838,,Turdus migratorius,American Robin,Aves,12727,Animalia,Chordata,Aves
78617722,5/13/21,2021-05-13 13:00:00 UTC,research,36.021517,-78.89585,,Sturnus vulgaris,European Starling,Aves,14850,Animalia,Chordata,Aves
78617725,5/13/21,2021-05-13 13:09:00 UTC,research,36.022432,-78.897173,,Colaptes auratus,Northern Flicker,Aves,18236,Animalia,Chordata,Aves
78617726,5/13/21,2021-05-13 13:06:00 UTC,research,36.022287,-78.896923,,Setophaga petechia,Yellow Warbler,Aves,145238,Animalia,Chordata,Aves
78617728,5/13/21,2021-05-13 13:14:00 UTC,research,36.022323,-78.897543,,Sayornis phoebe,Eastern Phoebe,Aves,17008,Animalia,Chordata,Aves
78617729,5/13/21,2021-05-13 13:29:00 UTC,research,36.0244988281,-78.8994302262,,Setophaga magnolia,Magnolia Warbler,Aves,145235,Animalia,Chordata,Aves
78617731,5/13/21,2021-05-13 13:37:00 UTC,research,36.024628,-78.899537,,Sitta carolinensis,White-breasted Nuthatch,Aves,14801,Animalia,Chordata,Aves
78665498,5/11/21,2021-05-11 19:30:00 UTC,research,36.0045135482,-78.9110400312,,Troglodytes aedon,House Wren,Aves,7562,Animalia,Chordata,Aves
